org,mat,evento,dtEnt,hrEnt,dtSai,hrSai,dtCon,hrCon
ibazs,1065,2023-10-01 18:00:00.000000 UTC,2023-10-01,19:19,,,2023-10-01,20:17
ibazs,1093,2023-10-01 18:00:00.000000 UTC,2023-10-01,18:34,2023-10-01,20:12,2023-10-01,20:12
ibazs,1192,2023-10-01 18:00:00.000000 UTC,,,,,2023-10-01,20:17
ibazs,1213,2023-10-01 18:00:00.000000 UTC,2023-10-01,18:29,2023-10-01,20:11,2023-10-01,20:11
ibazs,1354,2023-10-01 18:00:00.000000 UTC,2023-10-01,19:04,2023-10-01,20:12,2023-10-01,20:12
ibazs,1006,2023-10-08 10:00:00.000000 UTC,2023-10-08,10:05,2023-10-08,12:18,2023-10-08,12:18
ibazs,1126,2023-10-08 10:00:00.000000 UTC,2023-10-08,10:21,2023-10-08,12:11,2023-10-08,12:11
ibazs,1129,2023-10-08 10:00:00.000000 UTC,2023-10-08,10:37,2023-10-08,12:05,2023-10-08,12:05
ibazs,1156,2023-10-08 10:00:00.000000 UTC,2023-10-08,09:46,,,,
ibazs,1161,2023-10-08 10:00:00.000000 UTC,2023-10-08,10:03,,,,
ibazs,1194,2023-10-08 10:00:00.000000 UTC,2023-10-08,10:33,2023-10-08,12:21,2023-10-08,12:21
ibazs,1210,2023-10-08 10:00:00.000000 UTC,2023-10-08,10:24,2023-10-08,12:22,2023-10-08,12:22
ibazs,1225,2023-10-08 10:00:00.000000 UTC,2023-10-08,11:30,2023-10-08,12:20,2023-10-08,12:20
ibazs,1353,2023-10-08 10:00:00.000000 UTC,2023-10-08,10:23,2023-10-08,12:11,2023-10-08,12:11
ibazs,1450,2023-10-08 10:00:00.000000 UTC,2023-10-08,09:52,,,,
ibazs,1608,2023-10-08 10:00:00.000000 UTC,2023-10-08,10:36,2023-10-08,12:09,,
ibazs,1617,2023-10-08 10:00:00.000000 UTC,2023-10-08,09:47,2023-10-08,12:24,2023-10-08,12:24
ibazs,1645,2023-10-08 10:00:00.000000 UTC,2023-10-08,09:48,2023-10-08,12:05,2023-10-08,12:05
ibazs,1666,2023-10-08 10:00:00.000000 UTC,2023-10-08,09:50,,,,
ibazs,1018,2023-10-08 18:30:00.000000 UTC,2023-10-08,18:13,,,,
ibazs,1039,2023-10-08 18:30:00.000000 UTC,2023-10-08,18:33,2023-10-08,20:43,2023-10-08,20:43
ibazs,1170,2023-10-08 18:30:00.000000 UTC,2023-10-08,18:19,,,,
ibazs,1357,2023-10-08 18:30:00.000000 UTC,2023-10-08,18:45,,,,
ibazs,1510,2023-10-08 18:30:00.000000 UTC,2023-10-08,18:19,2023-10-08,20:44,2023-10-08,20:44
ibazs,1000,2023-10-15 10:00:00.000000 UTC,2023-10-15,11:15,2023-10-15,12:03,2023-10-15,12:03
ibazs,1091,2023-10-15 10:00:00.000000 UTC,2023-10-15,11:40,2023-10-15,11:55,2023-10-15,11:55
ibazs,1130,2023-10-15 10:00:00.000000 UTC,2023-10-15,11:02,2023-10-15,12:00,2023-10-15,12:00
ibazs,1210,2023-10-15 10:00:00.000000 UTC,2023-10-15,10:25,2023-10-15,11:52,2023-10-15,11:52
ibazs,1220,2023-10-15 10:00:00.000000 UTC,2023-10-15,11:01,2023-10-15,11:58,2023-10-15,11:58
ibazs,1353,2023-10-15 10:00:00.000000 UTC,2023-10-15,11:16,2023-10-15,11:58,2023-10-15,11:58
ibazs,1425,2023-10-15 10:00:00.000000 UTC,2023-10-15,10:30,2023-10-15,11:57,2023-10-15,11:57
ibazs,1446,2023-10-15 10:00:00.000000 UTC,2023-10-15,10:13,2023-10-15,11:57,2023-10-15,11:57
ibazs,1465,2023-10-15 10:00:00.000000 UTC,2023-10-15,11:03,,,,
ibazs,1510,2023-10-15 10:00:00.000000 UTC,2023-10-15,10:03,2023-10-15,11:53,2023-10-15,11:53
ibazs,1656,2023-10-15 10:00:00.000000 UTC,2023-10-15,10:11,2023-10-15,11:53,2023-10-15,11:53
ibazs,1658,2023-10-15 10:00:00.000000 UTC,2023-10-15,10:17,,,,
ibazs,1056,2023-10-15 18:30:00.000000 UTC,2023-10-15,19:52,2023-10-15,20:31,2023-10-15,20:31
ibazs,1106,2023-10-15 18:30:00.000000 UTC,2023-10-15,19:28,,,2023-10-15,20:41
ibazs,1199,2023-10-15 18:30:00.000000 UTC,2023-10-15,20:07,2023-10-15,20:31,2023-10-15,20:31
ibazs,1232,2023-10-15 18:30:00.000000 UTC,2023-10-15,18:37,2023-10-15,20:28,2023-10-15,20:28
ibazs,1329,2023-10-15 18:30:00.000000 UTC,2023-10-15,19:32,2023-10-15,20:27,2023-10-15,20:27
ibazs,1331,2023-10-15 18:30:00.000000 UTC,2023-10-15,19:03,2023-10-15,20:30,2023-10-15,20:30
ibazs,1545,2023-10-15 18:30:00.000000 UTC,2023-10-15,20:09,2023-10-15,20:28,2023-10-15,20:28
ibazs,1678,2023-10-15 18:30:00.000000 UTC,2023-10-15,20:20,2023-10-15,20:32,2023-10-15,20:32
ibazs,1013,2023-10-22 10:00:00.000000 UTC,2023-10-22,11:08,2023-10-22,11:24,2023-10-22,11:24
ibazs,1100,2023-10-22 10:00:00.000000 UTC,2023-10-22,11:25,2023-10-22,12:15,2023-10-22,12:15
ibazs,1160,2023-10-22 10:00:00.000000 UTC,2023-10-22,11:47,2023-10-22,12:10,2023-10-22,12:10
ibazs,1191,2023-10-22 10:00:00.000000 UTC,2023-10-22,11:16,,,2023-10-22,12:15
ibazs,1198,2023-10-22 10:00:00.000000 UTC,2023-10-22,11:14,2023-10-22,12:07,2023-10-22,12:07
ibazs,1221,2023-10-22 10:00:00.000000 UTC,2023-10-22,11:01,2023-10-22,12:11,2023-10-22,12:11
ibazs,1420,2023-10-22 10:00:00.000000 UTC,2023-10-22,12:01,2023-10-22,12:09,2023-10-22,12:09
ibazs,1425,2023-10-22 10:00:00.000000 UTC,2023-10-22,09:48,2023-10-22,12:17,2023-10-22,12:17
ibazs,1658,2023-10-22 10:00:00.000000 UTC,2023-10-22,10:58,,,2023-10-22,12:16
ibazs,1666,2023-10-22 10:00:00.000000 UTC,2023-10-22,11:02,2023-10-22,12:12,2023-10-22,12:12
ibazs,1036,2023-10-22 18:30:00.000000 UTC,2023-10-22,18:33,,,,
ibazs,1115,2023-10-22 18:30:00.000000 UTC,2023-10-22,18:22,2023-10-22,20:37,2023-10-22,20:37
ibazs,1146,2023-10-22 18:30:00.000000 UTC,2023-10-22,19:51,2023-10-22,20:40,2023-10-22,20:40
ibazs,1165,2023-10-22 18:30:00.000000 UTC,2023-10-22,18:43,2023-10-22,20:28,2023-10-22,20:28
ibazs,1379,2023-10-22 18:30:00.000000 UTC,2023-10-22,18:26,2023-10-22,20:35,2023-10-22,20:35
ibazs,1491,2023-10-22 18:30:00.000000 UTC,2023-10-22,19:43,2023-10-22,20:28,2023-10-22,20:28
ibazs,1545,2023-10-22 18:30:00.000000 UTC,2023-10-22,19:44,2023-10-22,20:28,2023-10-22,20:28
ibazs,1626,2023-10-22 18:30:00.000000 UTC,2023-10-22,18:54,2023-10-22,20:36,2023-10-22,20:36
ibazs,1646,2023-10-22 18:30:00.000000 UTC,2023-10-22,18:58,2023-10-22,20:41,2023-10-22,20:41
ibazs,1003,2023-10-29 09:35:00.000000 UTC,2023-10-29,10:37,,,2023-10-29,12:02
ibazs,1004,2023-10-29 09:35:00.000000 UTC,2023-10-29,09:41,,,2023-10-29,12:02
ibazs,1018,2023-10-29 09:35:00.000000 UTC,2023-10-29,09:46,,,2023-10-29,12:28
ibazs,1027,2023-10-29 09:35:00.000000 UTC,2023-10-29,10:00,,,2023-10-29,12:03
ibazs,1028,2023-10-29 09:35:00.000000 UTC,2023-10-29,10:11,,,2023-10-29,12:28
ibazs,1066,2023-10-29 09:35:00.000000 UTC,2023-10-29,09:39,,,2023-10-29,12:28
ibazs,1122,2023-10-29 09:35:00.000000 UTC,2023-10-29,09:40,,,2023-10-29,12:00
ibazs,1210,2023-10-29 09:35:00.000000 UTC,2023-10-29,10:19,,,2023-10-29,12:00
ibazs,1234,2023-10-29 09:35:00.000000 UTC,2023-10-29,09:54,,,2023-10-29,12:03
ibazs,1425,2023-10-29 09:35:00.000000 UTC,2023-10-29,10:14,,,2023-10-29,12:01
ibazs,1624,2023-10-29 09:35:00.000000 UTC,2023-10-29,10:12,,,2023-10-29,12:28
ibazs,1656,2023-10-29 09:35:00.000000 UTC,2023-10-29,10:16,,,2023-10-29,12:01
ibazs,1687,2023-10-29 09:35:00.000000 UTC,2023-10-29,09:59,,,2023-10-29,12:00
ibazs,1075,2023-10-29 18:30:00.000000 UTC,2023-10-29,18:23,2023-10-29,20:47,2023-10-29,20:47
ibazs,1099,2023-10-29 18:30:00.000000 UTC,2023-10-29,18:30,,,,
ibazs,1135,2023-10-29 18:30:00.000000 UTC,2023-10-29,17:53,2023-10-29,20:54,2023-10-29,20:54
ibazs,1140,2023-10-29 18:30:00.000000 UTC,2023-10-29,18:49,2023-10-29,20:54,2023-10-29,20:54
ibazs,1213,2023-10-29 18:30:00.000000 UTC,2023-10-29,18:23,2023-10-29,20:47,2023-10-29,20:47
ibazs,1233,2023-10-29 18:30:00.000000 UTC,2023-10-29,19:18,,,,
ibazs,1646,2023-10-29 18:30:00.000000 UTC,2023-10-29,18:35,2023-10-29,20:47,2023-10-29,20:47
ibazs,1688,2023-10-29 18:30:00.000000 UTC,2023-10-29,18:29,,,,
ibazs,1000,2023-11-05 10:00:00.000000 UTC,2023-11-05,10:23,,,2023-11-05,12:31
ibazs,1125,2023-11-05 10:00:00.000000 UTC,2023-11-05,10:13,,,2023-11-05,12:31
ibazs,1134,2023-11-05 10:00:00.000000 UTC,2023-11-05,10:20,,,2023-11-05,12:32
ibazs,1264,2023-11-05 10:00:00.000000 UTC,2023-11-05,11:39,,,2023-11-05,12:32
ibazs,1310,2023-11-05 10:00:00.000000 UTC,2023-11-05,11:37,,,2023-11-05,12:33
ibazs,1087,2023-11-05 18:30:00.000000 UTC,2023-11-05,19:52,,,,
ibazs,1202,2023-11-05 18:30:00.000000 UTC,2023-11-05,19:48,,,,
ibazs,1452,2023-11-05 18:30:00.000000 UTC,2023-11-05,20:01,,,,
ibazs,1453,2023-11-05 18:30:00.000000 UTC,2023-11-05,20:02,,,,
ibazs,1563,2023-11-05 18:30:00.000000 UTC,2023-11-05,19:34,,,,
ibazs,1655,2023-11-05 18:30:00.000000 UTC,2023-11-05,19:39,,,,
ibazs,1685,2023-11-05 18:30:00.000000 UTC,2023-11-05,19:59,,,,
ibazs,1695,2023-11-05 18:30:00.000000 UTC,2023-11-05,19:54,,,,
ibazs,1122,2023-11-19 10:00:00.000000 UTC,2023-11-19,10:56,2023-11-19,11:40,2023-11-19,11:40
ibazs,1156,2023-11-19 10:00:00.000000 UTC,2023-11-19,10:53,2023-11-19,11:37,2023-11-19,11:37
ibazs,1295,2023-11-19 10:00:00.000000 UTC,2023-11-19,11:15,,,,
ibazs,1654,2023-11-19 10:00:00.000000 UTC,2023-11-19,11:01,2023-11-19,11:34,2023-11-19,11:34
ibazs,1105,2023-11-19 18:30:00.000000 UTC,2023-11-19,17:49,2023-11-19,20:06,2023-11-19,20:06
ibazs,1150,2023-11-19 18:30:00.000000 UTC,2023-11-19,19:00,2023-11-19,20:09,2023-11-19,20:09
ibazs,1210,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:29,2023-11-19,20:12,2023-11-19,20:12
ibazs,1264,2023-11-19 18:30:00.000000 UTC,2023-11-19,20:24,2023-11-19,20:16,2023-11-19,20:16
ibazs,1302,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:57,2023-11-19,20:10,2023-11-19,20:10
ibazs,1707,2023-11-19 18:30:00.000000 UTC,2023-11-19,18:32,,,2023-11-19,20:17
ibazs,1264,2023-11-26 10:00:00.000000 UTC,2023-11-26,11:04,,,2023-11-26,12:02
ibazs,1276,2023-11-26 10:00:00.000000 UTC,2023-11-26,09:44,,,2023-11-26,12:30
ibazs,1352,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:14,,,2023-11-26,12:16
ibazs,1520,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:29,,,2023-11-26,12:26
ibazs,1678,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:18,,,2023-11-26,12:29
ibazs,1702,2023-11-26 10:00:00.000000 UTC,2023-11-26,10:04,,,2023-11-26,12:22
ibazs,1026,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:43,2023-11-26,20:56,2023-11-26,20:56
ibazs,1047,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:41,2023-11-26,20:55,2023-11-26,20:55
ibazs,1099,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:43,2023-11-26,20:48,2023-11-26,20:48
ibazs,1121,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:46,2023-11-26,20:53,2023-11-26,20:53
ibazs,1149,2023-11-26 18:30:00.000000 UTC,2023-11-26,19:51,2023-11-26,20:48,2023-11-26,20:48
ibazs,1420,2023-11-26 18:30:00.000000 UTC,2023-11-26,20:41,2023-11-26,20:45,2023-11-26,20:45
ibazs,1695,2023-11-26 18:30:00.000000 UTC,2023-11-26,19:52,2023-11-26,20:33,2023-11-26,20:33
ibazs,1704,2023-11-26 18:30:00.000000 UTC,2023-11-26,18:29,2023-11-26,20:55,2023-11-26,20:55
ibazs,1018,2023-12-03 09:45:00.000000 UTC,2023-12-03,11:35,2023-12-03,12:14,2023-12-03,12:14
ibazs,1439,2023-12-03 09:45:00.000000 UTC,2023-12-03,11:06,2023-12-03,11:04,,
ibazs,1453,2023-12-03 09:45:00.000000 UTC,2023-12-03,11:31,2023-12-03,12:14,2023-12-03,12:14
ibazs,1628,2023-12-03 09:45:00.000000 UTC,2023-12-03,11:14,2023-12-03,11:04,,
ibazs,1677,2023-12-03 09:45:00.000000 UTC,2023-12-03,10:33,,,,
ibazs,1715,2023-12-03 09:45:00.000000 UTC,2023-12-03,11:38,2023-12-03,11:31,2023-12-03,11:31
ibazs,1720,2023-12-03 09:45:00.000000 UTC,2023-12-03,11:13,2023-12-03,12:08,2023-12-03,12:08
ibazs,1723,2023-12-03 09:45:00.000000 UTC,2023-12-03,11:48,2023-12-03,12:13,2023-12-03,12:13
ibazs,1087,2023-12-03 18:15:00.000000 UTC,2023-12-03,19:41,,,,
ibazs,1101,2023-12-03 18:15:00.000000 UTC,2023-12-03,18:19,2023-12-03,20:38,2023-12-03,20:38
ibazs,1276,2023-12-03 18:15:00.000000 UTC,2023-12-03,18:30,,,,
ibazs,1698,2023-12-03 18:15:00.000000 UTC,2023-12-03,20:11,,,2023-12-03,20:42
ibazs,1726,2023-12-03 18:15:00.000000 UTC,2023-12-03,19:05,,,2023-12-03,21:07
ibazs,1727,2023-12-03 18:15:00.000000 UTC,2023-12-03,19:37,,,2023-12-03,20:38
ibazs,1009,2023-12-10 10:00:00.000000 UTC,2023-12-10,09:56,2023-12-10,13:01,2023-12-10,13:01
ibazs,1133,2023-12-10 10:00:00.000000 UTC,2023-12-10,11:10,,,,
ibazs,1134,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:41,,,,
ibazs,1146,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:35,,,,
ibazs,1264,2023-12-10 10:00:00.000000 UTC,2023-12-10,11:41,2023-12-10,11:59,2023-12-10,11:59
ibazs,1335,2023-12-10 10:00:00.000000 UTC,2023-12-10,09:56,2023-12-10,13:08,2023-12-10,13:08
ibazs,1452,2023-12-10 10:00:00.000000 UTC,2023-12-10,11:37,2023-12-10,12:59,2023-12-10,12:59
ibazs,1538,2023-12-10 10:00:00.000000 UTC,2023-12-10,11:26,,,,
ibazs,1698,2023-12-10 10:00:00.000000 UTC,2023-12-10,11:14,2023-12-10,12:54,2023-12-10,12:54
ibazs,1731,2023-12-10 10:00:00.000000 UTC,2023-12-10,10:54,2023-12-10,12:56,2023-12-10,12:56
ibazs,1026,2023-12-10 18:30:00.000000 UTC,2023-12-10,19:49,2023-12-10,20:43,2023-12-10,20:43
ibazs,1028,2023-12-10 18:30:00.000000 UTC,2023-12-10,18:03,2023-12-10,20:47,2023-12-10,20:47
ibazs,1043,2023-12-10 18:30:00.000000 UTC,2023-12-10,19:15,2023-12-10,20:54,2023-12-10,20:54
ibazs,1213,2023-12-10 18:30:00.000000 UTC,2023-12-10,19:13,2023-12-10,20:58,2023-12-10,20:58
ibazs,1379,2023-12-10 18:30:00.000000 UTC,2023-12-10,19:30,2023-12-10,20:49,2023-12-10,20:49
ibazs,1654,2023-12-10 18:30:00.000000 UTC,2023-12-10,19:18,2023-12-10,20:52,2023-12-10,20:52
ibazs,1739,2023-12-10 18:30:00.000000 UTC,2023-12-10,19:21,,,,
ibazs,1009,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:07,,,,
ibazs,1053,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:16,2023-12-17,11:53,2023-12-17,11:53
ibazs,1105,2023-12-17 10:00:00.000000 UTC,2023-12-17,09:51,2023-12-17,12:01,2023-12-17,12:01
ibazs,1217,2023-12-17 10:00:00.000000 UTC,2023-12-17,11:06,2023-12-17,11:52,2023-12-17,11:52
ibazs,1242,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:33,,,,
ibazs,1252,2023-12-17 10:00:00.000000 UTC,2023-12-17,11:15,2023-12-17,11:55,2023-12-17,11:55
ibazs,1276,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:26,,,,
ibazs,1362,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:29,2023-12-17,11:53,2023-12-17,11:53
ibazs,1621,2023-12-17 10:00:00.000000 UTC,2023-12-17,10:39,2023-12-17,11:54,2023-12-17,11:54
ibazs,1047,2023-12-17 18:25:00.000000 UTC,2023-12-17,19:32,2023-12-17,20:27,2023-12-17,20:27
ibazs,1134,2023-12-17 18:25:00.000000 UTC,2023-12-17,18:27,2023-12-17,20:18,2023-12-17,20:18
ibazs,1135,2023-12-17 18:25:00.000000 UTC,2023-12-17,19:59,2023-12-17,20:26,2023-12-17,20:26
ibazs,1153,2023-12-17 18:25:00.000000 UTC,2023-12-17,19:03,2023-12-17,20:22,2023-12-17,20:22
ibazs,1168,2023-12-17 18:25:00.000000 UTC,2023-12-17,19:03,2023-12-17,20:23,2023-12-17,20:23
ibazs,1241,2023-12-17 18:25:00.000000 UTC,2023-12-17,19:36,2023-12-17,20:21,2023-12-17,20:21
ibazs,1745,2023-12-17 18:25:00.000000 UTC,2023-12-17,20:09,2023-12-17,20:19,2023-12-17,20:19
ibazs,1746,2023-12-17 18:25:00.000000 UTC,2023-12-17,20:25,2023-12-17,20:09,2023-12-17,20:09
ibazs,1747,2023-12-17 18:25:00.000000 UTC,2023-12-17,20:26,,,2023-12-18,11:54
ibazs,1106,2023-12-20 20:00:00.000000 UTC,2023-12-20,21:47,,,,
ibazs,1121,2023-12-20 20:00:00.000000 UTC,2023-12-20,21:50,,,,
ibazs,1260,2023-12-20 20:00:00.000000 UTC,2023-12-20,21:43,,,,
ibazs,1004,2023-12-24 10:00:00.000000 UTC,2023-12-24,09:56,,,2023-12-24,12:07
ibazs,1009,2023-12-24 10:00:00.000000 UTC,2023-12-24,09:54,,,2023-12-24,12:10
ibazs,1069,2023-12-24 10:00:00.000000 UTC,2023-12-24,11:20,2023-12-24,12:06,2023-12-24,12:06
ibazs,1075,2023-12-24 10:00:00.000000 UTC,2023-12-24,10:15,2023-12-24,11:50,2023-12-24,11:50
ibazs,1224,2023-12-24 10:00:00.000000 UTC,2023-12-24,09:54,,,2023-12-24,12:07
ibazs,1260,2023-12-24 10:00:00.000000 UTC,2023-12-24,11:11,2023-12-24,12:02,2023-12-24,12:02
ibazs,1276,2023-12-24 10:00:00.000000 UTC,2023-12-24,09:59,,,2023-12-24,12:07
ibazs,1335,2023-12-24 10:00:00.000000 UTC,2023-12-24,10:02,,,2023-12-24,12:07
ibazs,1357,2023-12-24 10:00:00.000000 UTC,2023-12-24,10:01,,,2023-12-24,12:10
ibazs,1558,2023-12-24 10:00:00.000000 UTC,2023-12-24,09:51,,,2023-12-24,12:07
ibazs,1736,2023-12-24 10:00:00.000000 UTC,2023-12-24,10:12,,,2023-12-24,12:07
ibazs,1750,2023-12-24 10:00:00.000000 UTC,2023-12-24,10:05,,,2023-12-24,12:10
ibazs,1751,2023-12-24 10:00:00.000000 UTC,2023-12-24,10:06,,,2023-12-24,12:10
ibazs,1004,2024-01-03 20:00:00.000000 UTC,2024-01-03,21:12,,,2024-01-03,21:46
ibazs,1009,2024-01-03 20:00:00.000000 UTC,2024-01-03,20:34,2024-01-03,21:43,2024-01-03,21:46
ibazs,1093,2024-01-03 20:00:00.000000 UTC,2024-01-03,20:57,,,2024-01-03,21:47
ibazs,1101,2024-01-03 20:00:00.000000 UTC,2024-01-03,20:59,,,,
ibazs,1143,2024-01-03 20:00:00.000000 UTC,2024-01-03,20:33,2024-01-03,21:40,2024-01-03,21:40
ibazs,1440,2024-01-03 20:00:00.000000 UTC,2024-01-03,20:28,,,,
ibazs,1039,2024-01-07 09:41:00.000000 UTC,2024-01-07,09:43,2024-01-07,12:13,2024-01-07,12:13
ibazs,1125,2024-01-07 09:41:00.000000 UTC,2024-01-07,10:04,2024-01-07,12:05,2024-01-07,12:05
ibazs,1126,2024-01-07 09:41:00.000000 UTC,2024-01-07,11:41,2024-01-07,12:05,2024-01-07,12:05
ibazs,1155,2024-01-07 09:41:00.000000 UTC,2024-01-07,11:07,2024-01-07,12:05,2024-01-07,12:05
ibazs,1156,2024-01-07 09:41:00.000000 UTC,2024-01-07,11:29,2024-01-07,12:09,2024-01-07,12:09
ibazs,1224,2024-01-07 09:41:00.000000 UTC,2024-01-07,09:57,2024-01-07,12:11,2024-01-07,12:11
ibazs,1234,2024-01-07 09:41:00.000000 UTC,2024-01-07,10:47,2024-01-07,12:05,2024-01-07,12:05
ibazs,1628,2024-01-07 09:41:00.000000 UTC,2024-01-07,11:35,2024-01-07,11:50,2024-01-07,11:50
ibazs,1655,2024-01-07 09:41:00.000000 UTC,2024-01-07,11:11,2024-01-07,12:08,2024-01-07,12:08
ibazs,1733,2024-01-07 09:41:00.000000 UTC,2024-01-07,11:04,,,2024-01-07,12:15
ibazs,1761,2024-01-07 09:41:00.000000 UTC,2024-01-07,11:33,2024-01-07,12:06,2024-01-07,12:06
ibazs,1763,2024-01-07 09:41:00.000000 UTC,2024-01-07,11:46,,,2024-01-07,12:15
ibazs,1075,2024-01-07 18:15:00.000000 UTC,2024-01-07,19:35,2024-01-07,20:34,2024-01-07,20:38
ibazs,1098,2024-01-07 18:15:00.000000 UTC,2024-01-07,19:21,2024-01-07,20:35,2024-01-07,20:35
ibazs,1101,2024-01-07 18:15:00.000000 UTC,2024-01-07,18:26,2024-01-07,20:34,2024-01-07,20:36
ibazs,1227,2024-01-07 18:15:00.000000 UTC,2024-01-07,19:38,,,2024-01-07,20:43
ibazs,1233,2024-01-07 18:15:00.000000 UTC,2024-01-07,19:18,,,2024-01-07,20:45
ibazs,1350,2024-01-07 18:15:00.000000 UTC,2024-01-07,19:20,2024-01-07,20:40,2024-01-07,20:42
ibazs,1357,2024-01-07 18:15:00.000000 UTC,2024-01-07,18:40,,,2024-01-07,20:39
ibazs,1725,2024-01-07 18:15:00.000000 UTC,2024-01-07,19:09,,,2024-01-07,20:37
ibazs,1766,2024-01-07 18:15:00.000000 UTC,2024-01-07,19:52,2024-01-07,20:42,2024-01-07,20:42
ibazs,1004,2024-01-10 20:30:00.000000 UTC,2024-01-10,20:29,2024-01-10,21:35,2024-01-10,21:35
ibazs,1099,2024-01-10 20:30:00.000000 UTC,2024-01-10,20:33,2024-01-10,21:32,2024-01-10,21:32
ibazs,1233,2024-01-10 20:30:00.000000 UTC,2024-01-10,20:34,2024-01-10,21:33,2024-01-10,21:33
ibazs,1474,2024-01-10 20:30:00.000000 UTC,2024-01-10,20:33,2024-01-10,21:21,2024-01-10,21:21
ibazs,1681,2024-01-10 20:30:00.000000 UTC,2024-01-10,20:32,2024-01-10,21:31,2024-01-10,21:31
ibazs,1125,2024-01-14 09:30:00.000000 UTC,2024-01-14,10:21,2024-01-14,12:20,2024-01-14,12:20
ibazs,1130,2024-01-14 09:30:00.000000 UTC,2024-01-14,10:55,2024-01-14,12:18,2024-01-14,12:18
ibazs,1211,2024-01-14 09:30:00.000000 UTC,2024-01-14,10:09,,,,
ibazs,1354,2024-01-14 09:30:00.000000 UTC,2024-01-14,10:09,2024-01-14,12:19,2024-01-14,12:19
ibazs,1523,2024-01-14 09:30:00.000000 UTC,2024-01-14,12:26,2024-01-14,12:19,2024-01-14,12:19
ibazs,1628,2024-01-14 09:30:00.000000 UTC,2024-01-14,11:33,,,,
ibazs,1721,2024-01-14 09:30:00.000000 UTC,2024-01-14,11:33,,,,
ibazs,1759,2024-01-14 09:30:00.000000 UTC,2024-01-14,10:20,2024-01-14,12:18,2024-01-14,12:18
ibazs,1770,2024-01-14 09:30:00.000000 UTC,2024-01-14,11:08,2024-01-14,12:17,2024-01-14,12:17
ibazs,1777,2024-01-14 09:30:00.000000 UTC,2024-01-14,11:47,,,,
ibazs,1075,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:12,,,2024-01-14,20:50
ibazs,1087,2024-01-14 18:30:00.000000 UTC,2024-01-14,20:29,2024-01-14,20:44,2024-01-14,20:44
ibazs,1149,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:58,2024-01-14,20:43,2024-01-14,20:43
ibazs,1150,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:58,2024-01-14,20:43,2024-01-14,20:43
ibazs,1151,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:02,,,,
ibazs,1169,2024-01-14 18:30:00.000000 UTC,2024-01-14,19:03,,,2024-01-14,20:50
ibazs,1190,2024-01-14 18:30:00.000000 UTC,2024-01-14,19:22,,,2024-01-14,20:40
ibazs,1211,2024-01-14 18:30:00.000000 UTC,2024-01-14,19:36,,,2024-01-14,20:54
ibazs,1233,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:06,2024-01-14,20:50,2024-01-14,20:50
ibazs,1234,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:02,,,,
ibazs,1276,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:23,,,2024-01-14,20:50
ibazs,1435,2024-01-14 18:30:00.000000 UTC,2024-01-14,19:29,,,2024-01-14,20:47
ibazs,1442,2024-01-14 18:30:00.000000 UTC,2024-01-14,19:07,,,2024-01-14,19:16
ibazs,1740,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:22,,,2024-01-14,20:48
ibazs,1783,2024-01-14 18:30:00.000000 UTC,2024-01-14,18:39,,,2024-01-14,20:51
ibazs,1785,2024-01-14 18:30:00.000000 UTC,2024-01-14,19:48,2024-01-14,20:43,2024-01-14,20:43
ibazs,1146,2024-01-17 20:22:00.000000 UTC,2024-01-17,20:23,,,,
ibazs,1780,2024-01-17 20:22:00.000000 UTC,2024-01-17,20:29,,,,
ibazs,1174,2024-01-17 20:40:00.000000 UTC,2024-01-17,20:45,,,2024-01-17,21:00
ibazs,1230,2024-01-17 20:40:00.000000 UTC,2024-01-17,20:45,,,,
ibazs,1658,2024-01-17 20:40:00.000000 UTC,2024-01-17,20:44,,,2024-01-17,21:32
ibazs,1695,2024-01-17 20:40:00.000000 UTC,2024-01-17,21:49,,,2024-01-17,21:30
ibazs,1759,2024-01-17 20:40:00.000000 UTC,2024-01-17,20:47,,,2024-01-17,21:40
ibazs,1198,2024-01-21 10:00:00.000000 UTC,2024-01-21,10:12,,,,
ibazs,1311,2024-01-21 10:00:00.000000 UTC,2024-01-21,10:06,,,,
